ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-10-12,32466141.28001344,2181675.7168179792,33632382.46129143,2383165.99641601,-1221436.471568433,0.0,76.47999999999999,0.0
2021-10-13,32946723.520015176,2510186.717317374,33640016.71551222,3179031.6105900663,-1890783.965560164,0.0,75.24000000000001,0.0
2021-10-14,34395568.96001032,2840085.218404905,33647650.969733015,3205947.7003348707,-1615322.9197617583,0.0,76.43999999999997,0.0
2021-10-15,40207028.64003256,3172629.743529299,33655285.223953806,2479474.259449776,1403583.8017530488,0.0,74.04,0.0
2021-10-16,40971151.20002351,3508991.2073756903,33662919.4781746,1447054.3761568055,2722008.1883070995,0.0,76.56499999999998,0.0
2021-10-17,32915167.520006552,3850187.7693669326,33670553.73239537,689452.2145984265,1785961.886925399,0.0,73.80499999999999,0.0
2021-10-18,34461176.000014514,4197021.541318934,33678187.986616164,551856.3912521906,-1184010.5200962166,0.0,72.68000000000002,0.0
2021-10-19,35529480.0000403,4550019.2578811925,33685822.24083696,967849.0985963996,-1221436.4715660345,0.0,61.85999999999999,0.0
2021-10-20,32437216.480013974,4909378.985174833,33693456.49505775,1559240.0472036316,-1890783.9655625715,0.0,66.84,0.0
2021-10-21,35170142.72002091,5274924.845775411,33701090.74927853,1885407.609656133,-1615322.9197612011,0.0,70.08,0.0
2021-10-22,38881573.600033775,5646071.577360004,33708725.00349932,1652612.4810984242,1403583.801753816,0.0,67.02,0.0
2021-10-23,40965311.04003564,6021800.520835589,33716359.25772011,793239.9345668769,2722008.1883069347,0.0,68.92,0.0
2021-10-24,39628212.48003712,6400648.355786222,33723993.5119409,-545599.760689444,1785961.886923164,0.0,71.46000000000001,0.0
2021-10-25,37377046.08003263,6780709.573177331,33731627.76616169,-2036335.8673069288,-1184010.520098247,0.0,75.22000000000001,0.0
2021-10-26,37845922.240050495,7159653.305216458,33739262.02038248,-3230704.46379692,-1221436.4715689104,0.0,69.6,0.0
2021-10-27,35337321.440033585,7534754.729765638,33746896.27460327,-3699355.890429734,-1890783.9655649792,0.0,68.88000000000001,0.0
2021-10-28,38923065.60005228,7902940.842356278,33754530.52882405,-3247675.395820584,-1615322.9197606435,0.0,75.32499800000002,0.0
2021-10-29,45421905.120050676,8260849.954409189,33762164.783044845,-2083336.0453698428,1403583.8017565713,0.0,65.64000000000001,0.0
2021-10-30,51514358.56007755,8604903.84418343,33769799.03726564,-771206.3819342689,2722008.1883064224,0.0,66.66000000000001,0.0
2021-10-31,45943747.52009543,8931391.06979338,33777433.29148643,62343.29603656986,1785961.8869212985,0.0,66.47999999999999,8.0
2021-11-01,38039107.52004716,9236559.564181902,33785067.5457072,103708.57005253542,-1184010.5200976094,0.0,74.52000000000001,12.0
