ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA
2021-11-21,61557724.80998722,899791.7117681601,38913874.57252875,885148.5659634942,11082212.133363176,0.0,393.002552,1027.00636
2021-11-22,52103910.30999049,1205408.6306818817,38922399.248561695,1001328.0861340032,-323693.36995226203,3994451.52723672,342.28392199999996,1003.03265
2021-11-23,51950083.179990664,1536566.2300289525,38930923.92459465,355172.69471497374,-4360372.110230745,0.0,322.226807,999.1683700000002
2021-11-24,54896731.83998933,1895389.0338872543,38939448.60062759,-802979.1945164157,-5201343.806844539,0.0,287.965385,917.3156799999998
2021-11-25,20338185.12999911,2283593.543523814,38947973.27666055,-1883108.715648708,-5038923.1882431805,0.0,177.43431600000002,366.92085
2021-11-26,33311814.819996558,2702338.7239607493,38956497.95269349,-2365525.4932360426,-830246.1878867624,0.0,327.11885099999995,865.9410799999998
2021-11-27,38889148.0299951,3152089.105872821,38965022.628726445,-2094969.8064499823,4672366.529791372,0.0,382.98203200000006,1049.66155
2021-11-28,55836479.29998972,3632495.7015296095,38973547.30475939,-1279743.144804227,11082212.133360358,0.0,446.25285,1091.7536
2021-11-29,44903881.20999313,4142299.4225544,38982071.980792336,-285109.8115401696,-323693.369951654,0.0,403.43633199999994,1055.78015
2021-11-30,41539176.14999432,4679261.021940582,38990596.65682529,561048.6870262683,-4360372.110224186,0.0,380.985035,901.0886
2021-12-01,42095594.86999549,5240120.783416156,38999121.33285824,1030354.0365409903,-5201343.806833387,0.0,399.944071,1024.94386
2021-12-02,40698727.259994924,5820590.272291403,39007646.00889119,984812.9283675876,-5038923.188233615,0.0,422.0996709999999,1001.6336599999998
2021-12-03,42034952.959995225,6415377.471322878,39016170.68492414,415009.4180149722,-830246.1878801183,0.0,406.98979999999995,941.6266400000002
2021-12-04,51643025.199991755,7018245.583392101,39024695.36095708,-471716.8665994501,4672366.529796341,0.0,427.971687,895.4950899999999
2021-12-05,67058059.48998503,7622104.722016291,39033220.03699003,-1248107.5671320888,11082212.13335754,0.0,464.732324,1055.4273500000002
2021-12-06,46931496.99999281,8219134.663720775,39041744.71302298,-1460296.9541499673,-323693.36996387003,0.0,371.159192,912.47626
2021-12-07,43358098.58999433,8800935.835451182,39050269.38905593,-936461.530136754,-4360372.1102297455,0.0,392.29079600000006,906.2131899999998
2021-12-08,34026802.639995635,9358704.786738928,39058794.06508888,39831.15371531205,-5201343.806842252,0.0,329.3775289999999,841.4047999999999
2021-12-09,33714670.429995924,9883429.578874623,39067318.74112183,887665.0693584918,-5038923.18823643,0.0,365.1332249999999,823.8642500000001
2021-12-10,35675481.199995056,10366099.83758981,39075843.41715477,1144066.891506074,-830246.1878734743,0.0,342.70877399999995,757.1875000000001
2021-12-11,41190281.8099934,10797925.683465265,39084368.09318773,812876.9266530813,4672366.529772733,0.0,407.6270629999999,664.1329300000002
2021-12-12,52407973.429987885,11170559.392229244,39092892.76922067,343707.7301781808,11082212.133369109,0.0,425.487666,495.65233
2021-12-13,39559749.16999312,11476313.457561744,39101417.44525362,240473.95053066683,-323693.3699760855,0.0,413.842757,155.58933999999996
2021-12-14,33605583.63999598,11708368.737970222,39109942.12128657,626827.7496135017,-4360372.110223187,0.0,563.2775260000001,188.70902999999998
2021-12-15,39657027.63999529,11860966.567778485,39118466.79731952,1146851.7644401402,-5201343.806838336,0.0,767.9592660000002,341.80751
2021-12-16,39043932.57999533,11929579.094915235,39126991.47335247,1291860.761039472,-5038923.188239243,0.0,440.33024499999993,173.19473
2021-12-17,41728672.27999451,11911052.66459256,39135516.149385415,866599.8424335768,-830246.1878763568,0.0,343.201044,616.09501
2021-12-18,49174228.199991904,11803719.782106187,39144040.82541836,179975.98119484546,4672366.529772916,0.0,852.1529750000002,2527.9356800000005
2021-12-19,56669430.9899885,11607476.03914124,39152565.50145131,-213509.2640018144,11082212.133367194,0.0,1144.9016049999998,2327.04584
2021-12-20,47678443.36999184,11323819.351396216,39161090.17748426,1490.4133578496032,-323693.3699754792,-2438995.2948134,561.221634,856.64974
2021-12-21,47692778.92999165,10955849.902615352,39169614.85351721,612124.0690395792,-4360372.110227278,0.0,366.909763,527.86274
2021-12-22,51300601.809989594,10508230.29050232,39178139.52955016,1032842.6045387124,-5201343.806834419,0.0,450.334331,156.70681
2021-12-23,61270343.77998531,9987106.490940636,39186664.20558311,769969.9926137616,-5038923.188242079,0.0,725.829172,165.29765999999998
2021-12-24,50659045.319990024,9399991.365341334,39195188.881616056,-193401.26012942905,-830246.1878601887,0.0,315.60049300000003,146.65066
2021-12-25,453846.99000004586,8755613.498933686,39203713.557649,-1391667.8007664937,4672366.529782669,0.0,120.40399099999999,30.738789999999995
2021-12-26,41143025.209993474,8063735.144010457,39212238.233681954,-2218752.545866496,11082212.133364376,0.0,610.6034289999999,163.28637999999998
2021-12-27,43149200.62999253,7334943.922193534,39220762.9097149,-2317928.175925526,-323693.36998769466,-526493.3188581999,491.4545019999999,178.99923999999996
2021-12-28,41395840.969992645,6580423.68776158,39229287.58574785,-1733454.8076146778,-4360372.110211537,0.0,312.490641,192.19964
2021-12-29,47232530.8599899,5811710.547781561,39237812.2617808,-782091.162149045,-5201343.806830503,0.0,440.1234280000001,170.18177999999997
2021-12-30,55209949.929986276,5040440.4566421695,39246336.93781375,173038.15897811088,-5038923.188232515,0.0,652.9862,178.37572000000006
2021-12-31,61022007.21998353,4278095.040262963,39254861.6138467,853571.6758823533,-830246.1878630702,0.0,254.77091600000003,143.69422999999998
2022-01-01,36196959.75999461,3535752.351746798,39263386.28987964,1076567.789647651,4672366.529787637,0.0,44.693313,41.23356999999999
2022-01-02,57121864.00998379,2823849.1143109025,39271910.9659126,758433.1857797148,11082212.13336156,0.0,0.0,0.0
2022-01-03,48880833.09998898,2151960.6734914347,39280435.64194554,-11536.42957586558,-323693.3699534941,0.0,0.0,0.0
2022-01-04,45932446.27999016,1528604.3689047913,39288960.317978494,-905019.6234678284,-4360372.110226279,0.0,0.0,0.0
2022-01-05,45915805.19999072,961071.361580743,39297484.99401144,-1445457.1979120108,-5201343.806839366,0.0,0.0,0.0
2022-01-06,39491348.76999205,455291.1362797276,39306009.67004439,-1283270.0326319314,-5038923.188247706,0.0,0.0,0.0
2022-01-07,41821362.33999233,15731.963444495565,39314534.34607734,-471297.6616394172,-830246.1878659512,0.0,0.0,0.0
2022-01-08,53342755.61998783,-354660.41944756976,39323059.02211029,516867.7146447477,4672366.529759244,0.0,0.0,0.0
2022-01-09,59655174.569983415,-654484.7322397091,39331583.69814324,1102478.942431067,11082212.133358736,0.0,0.0,0.0
2022-01-10,43755980.539990865,-883866.6197255029,39340108.37417618,1030948.540388319,-323693.3699592984,0.0,0.0,0.0
2022-01-11,40056531.02999302,-1044402.7076119808,39348633.050209135,559358.1118181284,-4360372.110219722,0.0,0.0,0.0
2022-01-12,33131633.21999528,-1139068.3615101457,39357157.72624208,226241.28457505608,-5201343.806835452,0.0,0.0,0.0
