ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-11-28,4113754.240000213,-1179309.365712227,6016527.892944639,-310571.34188889223,1434972.7415327097,0.0,132.0,0.0,545.2
2021-11-29,3509667.520000144,-1191125.2845616827,6011992.519312315,-107612.30899830248,-173341.64312577827,0.0,110.0,0.0,732.8000000000001
2021-11-30,3410822.7200001655,-1211519.282266432,6007457.145679991,-15631.249588063934,-569885.8677665731,0.0,167.0,0.0,652.8000000000001
2021-12-01,3337701.120000234,-1240325.9457419044,6002921.772047666,-73605.8309917546,-696279.1867878154,0.0,135.0,0.0,860.8000000000001
2021-12-02,3615879.6800000914,-1277092.5389138795,5998386.398415343,-227551.33536343364,-618927.7737488142,0.0,105.0,0.0,824.3400000000001
2021-12-03,3886455.3600003486,-1321092.0964863836,5993851.024783018,-372550.1249035567,97713.58664906476,0.0,177.0,0.0,982.3999999999999
2021-12-04,4238539.360000128,-1371344.6179446462,5989315.651150694,-426800.8116067432,525748.1432524645,0.0,187.0,0.0,979.1799999999997
2021-12-05,5317754.55999953,-1426645.706950728,5984780.277518369,-377734.12237726833,1434972.7415322843,0.0,167.0,0.0,1190.3999999999999
2021-12-06,3947451.360000081,-1485601.7811768826,5980244.903886045,-267273.1667616875,-173341.6431276684,0.0,200.0,0.0,118.39999999999999
2021-12-07,3502778.5600003223,-1546670.7839725162,5975709.530253721,-137852.14925266866,-569885.867768036,0.0,176.0,0.0,105.60000000000002
2021-12-08,3566310.080000337,-1608207.1678041671,5971174.156621397,6827.088656112879,-696279.1867894391,0.0,144.0,0.0,59.52
2021-12-09,3613152.8000003765,-1668509.7949216024,5966638.782989073,190698.5957869705,-618927.7737492254,0.0,155.0,0.0,61.14
2021-12-10,4203215.04000023,-1725871.3168063776,5962103.409356749,418707.8889615598,97713.58664998392,0.0,125.0,0.0,64.0
2021-12-11,4289500.0000001965,-1778627.5531689022,5957568.035724424,644064.2143420907,525748.1432500081,0.0,148.0,0.0,45.56000000000002
2021-12-12,5217047.67999992,-1825205.3946771305,5953032.662092101,785593.6728163476,1434972.7415338275,0.0,130.0,0.0,0.0
2021-12-13,3991375.840000402,-1864167.8011497888,5948497.288459776,783821.5027035391,-173341.6431295583,0.0,143.0,0.0,0.0
2021-12-14,3653246.4000004753,-1894254.5571136705,5943961.914827452,647509.0554257107,-569885.8677667119,0.0,140.0,0.0,0.0
2021-12-15,3836366.880000391,-1914417.5767551265,5939426.541195128,450118.6782000062,-696279.1867887352,0.0,150.0,0.0,0.0
2021-12-16,3719368.640000428,-1923849.716420351,5934891.167562803,279640.8581487433,-618927.7737496365,0.0,126.0,0.0,0.0
2021-12-17,4669169.279999949,-1922006.2500267653,5930355.793930479,184006.87421777632,97713.58664927536,0.0,143.0,0.0,0.0
2021-12-18,5002985.759999818,-1908618.3850903215,5925820.420298155,153510.24197922717,525748.1432497734,0.0,126.0,0.0,0.0
2021-12-19,5103052.3199998215,-1883698.4379536083,5921285.046665832,145428.96952753028,1434972.7415337,0.0,130.0,0.0,0.0
2021-12-20,4587970.080000016,-1847536.5389867264,5916749.673033507,120790.97181851712,-173341.64312889904,615869.679258107,50.0,0.0,0.0
2021-12-21,4694222.719999968,-1800688.994526072,5912214.299401183,61033.34515068423,-569885.867767387,0.0,86.0,0.0,0.0
2021-12-22,5158333.279999788,-1743958.6844523158,5907678.925768859,-39460.12362306135,-696279.1867880312,0.0,193.34958,0.0,0.0
2021-12-23,5706491.359999365,-1678368.115063067,5903143.552136534,-182571.85334030975,-618927.7737505353,0.0,782.3766300000001,0.0,0.0
2021-12-24,3922029.92000039,-1605125.9690618217,5898608.17850421,-358232.0183376579,97713.58665182236,0.0,332.81126,0.0,0.0
2021-12-25,22904.319999999316,-1525588.19142644,5894072.804871886,-527159.7637888786,525748.1432510149,0.0,118.8,0.0,0.0
2021-12-26,3202545.7600004547,-1441214.8157155744,5889537.431239561,-622744.8131979355,1434972.7415332752,0.0,677.3651500000002,0.0,0.0
2021-12-27,3580669.4400004386,-1353523.8650394068,5885002.057607237,-587211.274475804,-173341.6431307891,-186039.5570435902,1049.9615099999999,0.0,0.0
2021-12-28,3934954.080000297,-1264043.7515645167,5880466.683974913,-420946.9567300588,-569885.867764852,0.0,238.09999999999997,0.0,0.0
2021-12-29,4500824.000000232,-1174265.6452699213,5875931.310342589,-201052.9308198054,-696279.1867873275,0.0,0.0,0.0,0.0
2021-12-30,5694553.43999998,-1085597.2853106265,5871395.9367102645,-43086.98306847896,-618927.7737487514,0.0,0.0,0.0,0.0
2021-12-31,7135718.7199991485,-999319.6655679034,5866860.563077941,-27267.12198604442,97713.58665111384,0.0,0.0,0.0,0.0
2022-01-01,4032967.200000478,-916547.9409867928,5862325.189445617,-144804.83123697797,525748.1432515185,0.0,2.0,0.0,0.0
2022-01-02,6219626.880000215,-838197.775539921,5857789.815813292,-307635.56068670424,1434972.7415328498,0.0,0.0,0.0,0.0
2022-01-03,4883418.880000331,-764958.1897734952,5853254.442180968,-413557.1911948339,-173341.64312641733,0.0,0.0,0.0,0.0
2022-01-04,5118843.200000321,-697271.7706946493,5848719.068548644,-413275.2760266624,-569885.8677675258,0.0,0.0,0.0,0.0
2022-01-05,5711050.880000652,-635322.8849254893,5844183.694916319,-326872.0323659311,-696279.1867889509,0.0,0.0,0.0,0.0
2022-01-06,5458385.760000401,-579034.294182027,5839648.321283996,-203656.29531309,-618927.7737513575,0.0,0.0,0.0,0.0
2022-01-07,6505986.0799998855,-528072.317326839,5835112.947651671,-68747.27356758944,97713.58665040538,0.0,0.0,0.0,0.0
2022-01-08,7643702.23999944,-481860.4230801695,5830577.574019347,92528.22199516524,525748.1432483237,0.0,0.0,0.0,0.0
2022-01-09,8766639.519998284,-439600.87964983546,5826042.200387023,300827.112692153,1434972.7415324247,0.0,0.0,0.0,0.0
2022-01-10,7068926.719999831,-400303.8397452387,5821506.8267546985,536551.7617116505,-173341.6431270327,0.0,0.0,0.0,0.0
2022-01-11,6712470.880000237,-362823.0090566773,5816971.453122375,730259.3229630926,-569885.8677662017,0.0,0.0,0.0,0.0
2022-01-12,6368552.799999351,-325896.8402451853,5812436.079490051,803922.5081427993,-696279.1867882472,0.0,0.0,0.0,0.0
2022-01-13,6831209.759998948,-288194.01894464303,5807900.705857727,728969.3213476808,-618927.7737495736,0.0,0.0,0.0,0.0
2022-01-14,8163373.439999133,-248361.8686377533,5803365.332225402,550544.2315652875,97713.58664830256,0.0,0.0,0.0,0.0
2022-01-15,8356021.4399988055,-205076.20172162968,5798829.958593078,357132.92997578793,525748.1432488271,0.0,0.0,0.0,0.0
2022-01-16,6709302.3999999575,-157091.08784289513,5794294.584960754,221855.605076649,1434972.741532297,0.0,0.0,0.0,0.0
2022-01-17,5999875.679999703,-103286.99942191943,5789759.211328429,162982.52715067953,-173341.64312764813,193140.340134404,0.0,0.0,0.0
2022-01-18,6017742.079999114,-42715.82882646376,5785223.837696105,149533.16635112558,-569885.8677648777,0.0,0.0,0.0,0.0
2022-01-19,6432301.4399991995,25358.64896364885,5780688.464063781,136809.69692279206,-696279.1867885018,0.0,0.0,0.0,0.0
2022-01-20,6160879.359999581,101426.17221566994,5776153.090431456,95787.95430990995,-618927.7737499848,0.0,0.0,0.0,0.0
2022-01-21,6535415.039999606,185702.389301854,5771617.7167991325,16081.04001432008,97713.58664922196,0.0,0.0,0.0,0.0
2022-01-22,7043862.240000002,278109.20266163524,5767082.343166809,-105817.22598884851,525748.1432500686,0.0,0.0,0.0,0.0
