ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-08-10,13221743.199998204,-474201.6146139785,16212934.98101797,142992.44024554503,-2459090.0010135006,0.0,240.25712199999995,0.0,351.0
2021-08-11,12978105.119998025,-748404.6455198389,16192621.594217632,654784.2912974468,-1973342.977894404,0.0,248.63329399999998,0.0,268.5
2021-08-12,13546201.439997504,-1029224.8153411543,16172308.207417294,1089740.4412944857,-1491457.3107837085,0.0,247.746554,0.0,285.0
2021-08-13,14615031.679997666,-1308008.0496106914,16151994.820616951,1169976.3338710987,3415753.973283135,0.0,204.294876,0.0,388.5
2021-08-14,15531892.639997182,-1575689.9766412291,16131681.43381662,929628.3376254056,3133894.3129524007,0.0,200.550868,0.0,477.0
2021-08-15,17625330.559996378,-1823018.7997421576,16111368.047016282,570264.6963416394,1413435.9280916266,0.0,208.961664,0.0,615.0
2021-08-16,14353173.91999817,-2040788.1679353423,16091054.658800958,218121.18909520243,-2039193.9246346585,0.0,196.28070000000005,0.0,271.5
2021-08-17,14225290.239998067,-2220074.246036878,16070741.27058564,-118250.36709002372,-2459090.0010148035,0.0,215.29684999999998,0.0,255.0
2021-08-18,16744246.559997385,-2352471.008478107,16050427.88237032,-371511.23621307407,-1973342.9778944703,0.0,212.860198,0.0,217.5
2021-08-19,17309325.27999752,-2430317.7584016183,16030114.494154995,-294090.093455945,-1491457.3107821832,0.0,193.013254,0.0,208.5
2021-08-20,19124382.239995334,-2446913.0059998077,16009801.105939671,368843.3666208085,3415753.9732851265,0.0,203.39742399999997,0.0,271.5
2021-08-21,20025647.35999492,-2396709.1250145584,15989487.717724357,1517931.0648427878,3133894.31295897,0.0,214.68343199999993,0.0,297.0
2021-08-22,21971760.159994043,-2275482.637423349,15969174.329509033,2543699.228946143,1413435.9280919605,0.0,207.37022599999995,0.0,429.0
2021-08-23,17248730.39999637,-2080475.5429130823,15948860.941293707,2657164.808185284,-2039193.9246294044,0.0,200.143346,0.0,240.0
2021-08-24,16361968.159997333,-1810503.7977893087,15928547.553078394,1528436.840873362,-2459090.001016107,0.0,197.809538,0.0,223.5
2021-08-25,16004529.759997174,-1466029.8402269713,15908234.16486307,-316124.1783550707,-1973342.977897709,0.0,201.970288,0.0,169.5
2021-08-26,16642704.319996793,-1049196.9349403384,15887920.776647748,-1768318.788850634,-1491457.310792528,0.0,210.121148,0.0,165.0
2021-08-27,18704405.919994622,-563824.0483528661,15867607.388432428,-1951575.6934384897,3415753.973287118,0.0,211.227666,0.0,201.0
2021-08-28,19649521.919994794,-15360.940857947306,15847294.000217108,-927329.9369755108,3133894.3129565627,0.0,147.31170199999997,0.0,256.5
2021-08-29,21591553.599993546,589195.8490522596,15826980.612001784,323042.87047846033,1413435.928088388,0.0,225.87684,0.0,347.25
2021-08-30,16833354.079996586,1241424.4786455464,15806667.223786466,668168.5636661913,-2039193.9246344264,0.0,178.98512000000002,0.0,184.5
2021-08-31,16798614.87999724,1931634.145350484,15786353.835571148,-271886.24107857066,-2459090.001012058,0.0,188.677594,0.0,227.25
2021-09-01,17995961.759997774,2649052.838872764,15766040.447355824,-1838910.8439396147,-1973342.977891935,0.0,224.07753200000002,0.0,289.875
2021-09-02,19059901.27999586,3382042.247716796,15745727.059140503,-2891124.351951841,-1491457.3107882345,0.0,217.085242,0.0,442.875
2021-09-03,21122798.879993528,4118334.881080963,15725413.670925183,-2714825.4234277634,3415753.9732900728,0.0,219.861326,0.0,715.5
2021-09-04,19866623.519994676,4845287.90427837,15705100.28270986,-1530712.0867280064,3133894.312956056,0.0,221.362452,0.0,689.25
2021-09-05,18108827.35999622,5550147.759837926,15684786.89449454,-215970.2487748341,1413435.928084816,0.0,220.10502200000002,0.0,713.25
2021-09-06,17289162.55999698,6220319.368579393,15664473.506279225,454374.4069176507,-2039193.9246285085,-2384703.6959169824,224.55958800000002,0.0,397.125
2021-09-07,15175473.599998172,6843633.581932547,15644160.1180639,372152.1861883949,-2459090.001018713,0.0,206.701506,0.0,339.0
2021-09-08,11443776.959997965,7408606.591696485,15623846.72984858,31720.819668276265,-1973342.9778951728,0.0,194.31287199999994,0.0,224.25
2021-09-09,11716222.079997648,7904685.195279075,15603533.34163326,-10801.476501145433,-1491457.3107894778,0.0,207.836094,0.0,220.5
2021-09-10,12165921.759997241,8322472.157849527,15583219.953417936,381867.3593825386,3415753.973292064,0.0,188.957946,0.0,321.375
2021-09-11,12695241.919996923,8653926.398987688,15562906.565202616,906095.8533360114,3133894.3129588235,0.0,216.496274,0.0,253.5
2021-09-12,14529968.479996633,8892533.347383648,15542593.176987298,1179035.935103051,1413435.9280812435,0.0,207.16180999999995,0.0,230.625
2021-09-13,12081866.879997987,9033441.536991192,15522279.788771974,1077942.3489447916,-2039193.92463353,0.0,205.722618,0.0,238.125
2021-09-14,10572360.319998737,9073562.342905397,15501966.400556654,753236.395563648,-2459090.001014197,0.0,202.43957799999998,0.0,170.625
2021-09-15,9861417.439998709,9011630.653761432,15481653.012341335,391476.1103105062,-1973342.9778939048,0.0,208.310546,0.0,176.25
2021-09-16,10036206.399999194,8848225.22658767,15461339.624126012,47671.87703748853,-1491457.3107851846,0.0,225.74436000000003,0.0,180.0
