ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2021-11-24,7046688.47999994,-2155513.975925942,9924770.868600402,-517029.7308775833,-964707.626673015,0.0,205.0,0.0,144.0
2021-11-25,1769204.1600000665,-2152510.4828683524,9923667.923830202,-589576.1313279866,-741913.178361359,0.0,150.0,0.0,28.0
2021-11-26,4848267.520000242,-2144029.3501108726,9922564.97906,-429782.1610499508,-34992.175564389705,0.0,298.0,0.0,112.0
2021-11-27,6718737.920000071,-2131794.452297186,9921462.0342898,-61495.79960099801,742757.4912529272,0.0,242.0,0.0,240.0
2021-11-28,9878087.839998927,-2117653.585418661,9920359.0895196,344252.98321498354,1816849.9677548415,0.0,287.0,0.0,146.0
2021-11-29,8735215.999999596,-2103528.7415901134,9919256.1447494,575579.83343022,-47809.51395685544,0.0,298.0,0.0,160.0
2021-11-30,8098796.800000085,-2091362.913046858,9918153.1999792,524267.4586509952,-770184.9644522639,0.0,269.0,0.0,184.0
2021-12-01,7065301.919999799,-2083064.717336821,9917050.255209,255994.9027413121,-964707.6266714474,0.0,424.0,0.0,254.0
2021-12-02,6953797.919999557,-2080452.2300078103,9915947.3104388,-46604.45708887029,-741913.1783595793,0.0,398.0,0.0,242.0
2021-12-03,6759633.759999876,-2085197.4711608884,9914844.365668597,-218033.67540771436,-34992.17556333091,0.0,413.0,0.0,308.0
2021-12-04,7339079.19999998,-2098773.0155846444,9913741.420898397,-213498.703188558,742757.4912536413,0.0,340.0,0.0,302.0
2021-12-05,9617216.319998937,-2122402.181235128,9912638.476128194,-108554.62071276607,1816849.96775446,0.0,264.0,0.0,302.0
2021-12-06,7385859.359999962,-2157014.1970362435,9911535.531357994,-12522.945234962988,-47809.51395883859,0.0,389.0,0.0,20.0
2021-12-07,6998079.359999919,-2203205.6588546834,9910432.586587794,20719.028204989558,-770184.9644528027,0.0,335.0,0.0,28.0
2021-12-08,6490717.759999668,-2261209.453606166,9909329.641817594,13646.862610679756,-964707.6266728812,0.0,408.0,0.0,12.0
2021-12-09,6806067.999999929,-2330872.1683575828,9908226.697047394,17447.377391927745,-741913.1783599585,0.0,401.0,0.0,8.0
2021-12-10,6341037.440000163,-2411640.807611284,9907123.752277192,54453.38959282986,-34992.17556227231,0.0,320.0,0.0,0.0
2021-12-11,6757790.079999838,-2502559.4221203662,9906020.807506992,105272.05356019776,742757.491250185,0.0,362.0,0.0,4.0
2021-12-12,9131507.839998903,-2602276.011923437,9904917.862736791,141314.6947824479,1816849.967756143,0.0,330.0,0.0,0.0
2021-12-13,7276073.91999964,-2709059.810705322,9903814.917966591,158190.48060094134,-47809.5139608215,0.0,281.0,0.0,0.0
2021-12-14,6099839.200000063,-2820828.79458685,9902711.973196393,172416.60393550794,-770184.9644518053,0.0,402.0,0.0,0.0
2021-12-15,6201605.9199999925,-2935186.9928105325,9901609.02842619,190108.51893863105,-964707.626672143,0.0,318.0,0.0,0.0
2021-12-16,6526207.679999874,-3049470.917526941,9900506.08365599,189260.50877483995,-741913.1783603375,0.0,329.0,0.0,0.0
2021-12-17,6293605.919999973,-3160804.181967764,9899403.138885789,141108.27720145133,-34992.17556293144,0.0,300.0,0.0,0.0
2021-12-18,6486014.719999844,-3266159.14745053,9898300.194115588,48990.24159406858,742757.4912499626,0.0,256.0,0.0,0.0
2021-12-19,7144053.919999789,-3362424.236320253,9897197.249345388,-42313.64383378521,1816849.9677557915,0.0,211.0,0.0,0.0
2021-12-20,6477381.439999721,-3446475.37581218,9896094.304575188,-86439.37870415286,-47809.513960822485,160512.49456434365,226.0,0.0,0.0
2021-12-21,6448751.0400001295,-3515249.9020519764,9894991.359804988,-89170.58893808385,-770184.9644525636,0.0,284.0,0.0,0.0
2021-12-22,6472174.239999877,-3565821.1580954227,9893888.415034788,-116292.88551357016,-964707.6266714046,0.0,631.9220700000001,0.0,0.0
2021-12-23,6668689.919999852,-3595471.968227492,9892785.470264586,-233638.33217255925,-741913.1783613351,0.0,1976.4771899999998,0.0,0.0
2021-12-24,4780967.680000316,-3601765.1647422183,9891682.525494384,-426427.2835791353,-34992.17556015505,0.0,908.17334,0.0,0.0
