ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER
2022-02-01,36775790.049996495,-1609222.74993023,30399330.069417797,823319.3177618191,-4160028.040976544,0.0,1721.0,1801.7719999999997,0.0
2022-02-02,32358424.519997273,-2053671.698418176,30381252.29053668,-699783.343275272,-4139350.9945852114,0.0,1443.0,2782.8919999999994,0.0
2022-02-03,26282757.86000149,-2515077.576976645,30363174.51165556,-2103965.148410994,-3675109.982695971,0.0,1572.0,2425.4719999999998,0.0
2022-02-04,29216352.730002895,-2988618.393857412,30345096.732774448,-2522942.793021765,4875185.104626863,0.0,1783.0,2789.052,0.0
2022-02-05,34487211.74000449,-3468973.6985735465,30327018.953893334,-1845753.588021546,5281213.590091419,0.0,2004.0,2968.6440000000002,0.0
2022-02-06,37898390.900005564,-3950337.503914566,30308941.175012216,-806909.7462443152,4879242.875985539,0.0,1975.0,2997.456,0.0
2022-02-07,30240201.830000956,-4426450.428411723,30290863.396131106,-286849.45229987137,-3061152.552449723,0.0,1722.0,2707.376,0.0
2022-02-08,29152571.23000052,-4890652.320628461,30272785.617249988,-504558.521586758,-4160028.040979941,0.0,1520.0,2251.984,0.0
2022-02-09,28661365.85000108,-5335955.858336524,30254707.83836887,-884979.9086071118,-4139350.9945705887,0.0,1353.0,2606.4360000000006,0.0
2022-02-10,29841481.059998628,-5755140.800845669,30236630.059487764,-716349.6212538946,-3675109.9827032895,0.0,1429.0,2630.096,0.0
2022-02-11,30913121.520002827,-6140867.739780185,30218552.28060665,68132.40972844807,4875185.1046367735,0.0,1453.0,2533.188,0.0
2022-02-12,36539870.19001082,-6485809.372285558,30200474.50172553,775035.8826119856,5281213.590090638,0.0,1383.0,2884.8119999999994,0.0
2022-02-13,34931594.84000838,-6782796.540442708,30182396.72284442,633714.4265258005,4879242.875979737,0.0,1398.0,2310.2799999999997,0.0
2022-02-14,19549618.140000105,-7024975.569955161,30164318.943963304,-390753.270018091,-3061152.5524504352,0.0,1294.0,1313.032,0.0
2022-02-15,21452761.0599984,-7205972.826426652,30146241.165082183,-1475119.3904493926,-4160028.0409798017,0.0,1416.0,1558.3679999999995,0.0
