ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA,REDEMPTION_COST_LOYAL_CUSTOMER_MAILER,REDEMPTION_COST_MY_MAGAZINE
2021-12-07,47332829.7599909,12325731.980189525,62144421.48706688,-2403826.3323714314,-9282381.192493012,0.0,276.8,311.388,3255.0,0.0
2021-12-08,56526610.56000029,12087274.790216869,62135179.84567006,-2681826.690301539,-9590517.167673552,0.0,278.8,311.864,4665.0,0.0
2021-12-09,62406433.59999254,11963676.130515018,62125938.20427324,-4012659.436567597,-6062849.213796796,0.0,279.40000000000003,314.244,5009.7,0.0
2021-12-10,68835441.4399967,11952879.880811052,62116696.56287642,-5191596.691350059,5113817.45962311,0.0,276.8,313.068,5895.0,0.0
2021-12-11,76330420.15999268,12047939.984116524,62107454.9214796,-5069468.474106903,12231364.61809074,0.0,277.40000000000003,306.7679999999999,5520.0,0.0
2021-12-12,83928622.87999031,12237258.505550344,62098213.28008278,-3776636.791499211,13456514.389698904,0.0,279.0,315.16799999999995,5452.35,0.0
2021-12-13,67546385.2799966,12504967.013951143,62088971.63868595,-2606197.410448085,-5865948.893445324,0.0,273.99999999999994,313.88000000000005,4545.0,0.0
2021-12-14,60916589.28000032,12831440.750196144,62079729.99728913,-2705615.9067572,-9282381.19248304,0.0,273.8,314.048,4312.35,0.0
2021-12-15,66375446.07998355,13193931.120936608,62070488.35589231,-3896141.396001373,-9590517.167667445,0.0,271.4000000000001,312.14399999999995,3270.0,0.0
2021-12-16,77362019.83997001,13567298.524798395,62061246.71449549,-4788512.964826429,-6062849.2137968745,0.0,271.59999999999997,315.6720000000001,3075.0,0.0
2021-12-17,87263633.91996205,13924824.483311078,62052005.07309866,-4072157.781308793,5113817.459621442,0.0,397.6,314.328,2970.0,0.0
2021-12-18,99077523.19994803,14239079.602348654,62042763.43170184,-1711854.5449755988,12231364.618085366,0.0,401.59999999999997,311.668,3435.0,0.0
2021-12-19,99358605.27990851,14482822.105413469,62033521.79030502,1091520.290147738,13456514.38968998,0.0,409.8,322.392,3000.0,0.0
2021-12-20,96115892.3199542,14629900.613645772,62024280.1489082,3076635.3208111394,-5865948.893445659,25807733.532406807,401.4,321.832,3405.0,0.0
2021-12-21,103670796.1599494,14656134.533922495,62015038.50751138,4019972.161260255,-9282381.192487013,0.0,401.0,319.0320000000001,3506.1,0.0
2021-12-22,122198720.3198972,14540145.869852968,62005796.86611456,4664917.631125267,-9590517.167661335,0.0,1181.5065579999998,315.2800000000001,2955.0,0.0
2021-12-23,160046180.79993135,14264117.482334668,61996555.22471773,5615556.27943942,-6062849.2138184095,0.0,3955.6601659999997,313.62799999999993,2655.0,0.0
2021-12-24,116478244.95995994,13814454.766757052,61987313.58332091,6417481.8507058425,5113817.459647838,0.0,1930.6888199999996,289.80000000000007,1260.0,0.0
