ds,SALES,yearly,trend,monthly,weekly,holidays,PLA_AD_SPEND_PLA,TOA_AD_SPEND_TOA
2021-12-30,192638476.15991166,24461058.297315665,153742863.41560736,-25187682.226863857,-8449551.071772583,0.0,2050.4748560000003,1201.3162999999997
2021-12-31,174356409.11992863,34647086.39421408,153753686.09989893,-22293695.568099484,-1373384.1359417832,0.0,1120.6768590000001,1189.58238
2022-01-01,117420961.59997948,45707174.789474405,153764508.7841905,-18702062.26524229,7867677.25393646,0.0,1100.2016569999998,1166.49064
2022-01-02,196585397.59989375,57384244.06569298,153775331.4684821,-14889289.891862769,17797804.00630118,0.0,1158.547888,1210.37985
2022-01-03,200318787.03988335,69404680.45911084,153786154.1527737,-10847003.440791445,3762790.639631703,0.0,1134.71031,1205.66005
2022-01-04,203080207.51987335,81485069.05335358,153796976.83706528,-6660247.983902184,-7585329.755321601,0.0,1102.0246729999997,1204.1330600000001
2022-01-05,449635879.8398965,93339148.71568102,153807799.52135688,-2839072.541060223,-12020006.936768508,0.0,1242.4783069999999,2068.8540300000004
2022-01-06,396725870.2398584,104684810.74175854,153818622.20564845,42461.89215256145,-8449551.07178565,0.0,1219.5554350000002,2065.2565200000004
2022-01-07,413824452.95986086,115250963.04368378,153829444.88994002,2073148.039374982,-1373384.1359434868,0.0,1221.583331,2072.38243
2022-01-08,463822662.55985665,124784086.253085,153840267.57423162,4286607.065684346,7867677.253893594,0.0,1213.6522160000002,2046.2103799999998
2022-01-09,423848522.7198745,133054317.17151012,153851090.25852323,8015975.56952553,17797804.006299887,0.0,1238.8084459999998,2088.3211499999993
2022-01-10,397117098.3998824,139860908.3179117,153861912.9428148,13717105.130268233,3762790.639620843,0.0,1238.733014,2075.32012
2022-01-11,400443641.75987995,145036929.5184286,153872735.6271064,20257660.69506728,-7585329.755320812,0.0,1223.8833200000004,1763.7639499999998
2022-01-12,378581891.5198878,148453098.07422394,153883558.31139797,25384993.99064789,-12020006.93676408,0.0,1228.690766,2059.66817
